eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
 2,1,0,2,0,9,0,5,12,20,3,0,7,6,3,1,1,0,cs10762763575620471631.csv
 0,0,0,0,1,11,1,0,11,40,1,3,4,11,2,0,2,1,cs1097151435396624889.csv
 2,0,1,1,1,5,0,2,14,107,1,5,9,1,4,1,2,0,cs11114770170276245851.csv
 2,1,0,0,0,13,2,4,6,34,4,7,2,5,1,0,1,2,cs11436392257843654709.csv
 0,0,1,0,0,10,1,5,14,24,3,3,1,6,4,1,2,1,cs10233726594765102332.csv
 1,0,0,0,0,0,3,2,14,86,3,3,7,11,1,1,1,0,cs10412971419296577287.csv
 2,0,1,1,0,10,2,2,14,106,1,0,2,7,0,2,1,2,cs10123528675235689031.csv
 2,0,1,2,1,0,1,4,1,30,3,7,5,11,3,2,1,2,cs11113345852264621036.csv
 0,1,0,2,1,12,0,3,2,40,4,9,1,11,0,2,2,1,cs10795119558842062570.csv
 1,0,0,0,0,5,3,0,14,13,4,6,7,11,0,1,1,0,cs10715214631739488976.csv
 0,0,0,0,0,2,0,4,14,37,3,8,6,8,1,2,2,1,cs11017476854738306376.csv
 1,1,0,2,1,8,0,1,1,71,4,1,2,1,0,0,1,0,cs1075216806041955603.csv
 1,1,0,1,0,1,1,0,14,67,3,0,7,4,4,2,0,0,cs10672424146266703299.csv
 0,1,1,2,1,6,2,4,4,51,4,8,0,5,2,0,1,0,cs11139400542974454608.csv
 2,0,1,2,0,0,3,2,14,7,1,7,8,3,4,2,2,1,cs10201140639989536798.csv
 2,0,1,1,1,12,0,3,1,30,3,8,5,4,3,0,2,1,cs10985329719052338901.csv
 0,0,1,1,1,5,1,5,0,74,0,2,0,5,4,2,1,0,cs10914673233008063333.csv
 2,0,0,0,1,6,1,3,14,103,0,4,4,11,5,2,2,1,cs10975613076318653496.csv
 2,0,1,1,1,5,1,1,7,9,3,7,9,7,2,0,2,2,cs10715302815744569050.csv
 0,0,0,0,0,5,0,1,14,110,4,10,5,11,1,2,1,0,cs1044919967188700341.csv
 1,1,1,0,0,9,3,1,13,15,3,10,4,11,4,2,0,1,cs10142279621784021279.csv
 1,1,0,0,0,3,1,4,14,110,3,3,7,7,6,0,0,1,cs11082275304156629788.csv
 2,1,1,0,0,8,1,3,14,98,0,8,4,8,6,1,1,1,cs1054841030140326341.csv
 1,1,0,2,0,12,1,1,14,46,0,2,4,11,0,2,2,1,cs11380568546339099320.csv
 2,0,1,0,1,4,3,6,14,104,3,7,7,0,1,2,0,0,cs11447548117054569360.csv
 1,1,1,0,0,2,1,0,2,2,3,2,4,11,0,2,2,1,cs11447696401847293048.csv
 1,1,0,1,1,6,3,2,5,105,1,2,8,11,6,1,0,2,cs10006539359894737993.csv
 1,0,1,1,0,13,3,3,13,109,0,6,4,10,5,1,0,1,cs10082057008869060727.csv
 2,0,1,2,1,7,0,3,4,3,2,3,0,11,4,1,0,0,cs10847572607951474568.csv
 1,0,1,2,0,5,1,1,14,68,2,3,4,11,5,0,0,1,cs11451224187010597142.csv
 0,0,1,2,0,13,3,0,14,39,1,2,7,11,3,0,2,2,cs10295284245862114366.csv
 2,1,1,1,0,1,3,6,14,57,2,1,6,11,1,2,1,2,cs10803213028591222630.csv
 2,1,0,2,1,10,1,5,14,70,1,0,1,1,3,0,2,0,cs11380025015742357848.csv
 2,1,1,2,0,0,1,3,14,3,4,3,0,0,6,0,0,1,cs10000972928333981659.csv
 2,0,1,2,0,4,0,4,12,87,4,9,0,7,4,1,0,2,cs10283767710022910217.csv
 2,1,0,2,1,10,1,6,7,100,3,4,0,3,1,1,0,2,cs10249264989612193161.csv
 1,1,1,0,0,7,3,6,14,8,2,0,4,3,3,1,0,1,cs10652427592972560893.csv
 1,0,1,2,0,8,2,0,14,79,3,0,2,11,2,2,1,2,cs1132165325217782871.csv
 0,0,1,2,0,11,2,6,13,17,1,6,4,11,1,1,0,0,cs11252084143092035662.csv
 1,0,1,0,1,0,2,0,11,51,0,8,1,11,2,0,2,2,cs11352533730811583313.csv
 0,0,0,1,1,11,2,4,14,74,3,8,9,11,1,0,1,2,cs10074622616564307223.csv
 0,0,1,1,1,3,0,4,7,78,1,8,9,11,3,2,1,0,cs1080307195602361055.csv
 0,1,0,2,1,6,2,3,7,59,3,7,3,11,1,1,0,2,cs10670523798924314096.csv
 0,1,0,2,1,8,2,2,9,49,1,2,1,11,5,0,2,0,cs11239049946277905356.csv
 1,0,1,2,0,7,1,6,14,94,3,8,0,2,4,2,0,0,cs10080640731856853541.csv
 0,1,1,1,0,13,3,2,14,101,2,10,9,2,5,2,1,0,cs11405675092793203249.csv
 0,1,0,1,0,12,2,0,14,7,0,7,4,11,1,0,2,2,cs10801575333635313990.csv
 2,0,1,1,1,1,2,2,14,25,3,9,4,5,6,1,2,1,cs10897559437850906582.csv
 0,1,0,2,1,1,3,6,14,0,0,2,6,4,0,0,0,1,cs11494224178439186741.csv
 1,0,0,2,1,2,1,6,9,3,3,7,9,5,4,0,2,0,cs11493116805149717397.csv
 0,0,0,2,0,4,2,3,14,30,4,7,7,3,3,2,1,2,cs10381538777125306143.csv
 2,1,1,0,0,12,1,5,14,72,4,7,9,11,6,2,0,0,cs10773100448416565925.csv
 2,0,0,1,1,5,1,6,11,81,3,0,7,11,4,0,1,2,cs10731633008286811044.csv
 2,0,1,0,1,6,1,2,14,99,1,1,7,0,0,1,0,0,cs10141655735205061215.csv
 0,1,1,1,1,5,1,2,14,41,4,3,7,6,1,0,0,0,cs11097230039497570425.csv
 2,0,0,2,0,2,3,0,14,110,1,4,5,11,4,0,2,0,cs10995597718426840188.csv
 1,0,1,2,0,1,2,5,14,25,2,6,7,0,2,0,2,0,cs10470853954031359961.csv
 1,1,1,1,1,5,1,1,14,9,3,9,5,10,6,0,1,2,cs10688452898281291916.csv
 2,0,0,1,0,1,1,6,10,45,2,2,7,2,2,2,0,2,cs10016566295505081678.csv
 0,0,0,0,1,10,2,4,3,89,0,5,2,11,2,2,1,1,cs10655700750235958850.csv
 1,0,1,2,1,13,2,3,14,59,3,0,0,11,4,0,2,1,cs11484262654489067342.csv
 2,1,0,0,1,7,2,0,9,71,4,1,2,5,5,0,2,0,cs10385919736901484066.csv
 2,1,0,2,0,0,1,0,4,28,1,7,2,11,4,2,2,2,cs10473750479733427642.csv
 1,1,1,2,1,3,2,1,14,51,3,6,7,11,3,1,0,1,cs10829704731013736111.csv
 2,0,1,2,1,13,2,1,13,15,1,9,0,10,1,1,0,1,cs10469089010476950916.csv
 2,0,0,1,1,5,0,5,14,106,1,5,6,9,5,1,2,0,cs10097643732124737378.csv
 2,0,0,2,1,12,0,5,11,16,3,9,8,11,6,1,0,1,cs1122212610813835995.csv
 0,0,0,2,0,10,3,1,6,52,3,10,4,11,3,0,2,2,cs10703392904176242329.csv
 0,0,1,1,0,4,1,4,14,86,3,9,5,11,2,2,2,1,cs11138394713940700875.csv
 0,1,0,0,0,9,2,6,14,17,1,7,9,11,3,1,1,2,cs10372370261309633783.csv
 2,1,0,2,0,4,2,1,14,33,0,3,3,9,2,0,1,0,cs10309807367750143577.csv
 0,1,1,1,1,7,1,4,14,24,3,6,4,2,2,0,1,1,cs10222243820600447288.csv
 2,1,1,0,0,1,1,2,14,50,4,9,1,5,6,0,2,1,cs10225754616440785291.csv
 0,1,1,2,0,6,1,6,14,44,2,10,2,4,4,0,1,0,cs10594598943283854439.csv
 0,1,1,0,1,0,3,6,4,5,2,1,8,11,5,2,0,2,cs10664034584296942523.csv
 1,0,0,0,1,4,3,3,10,10,4,2,8,11,2,0,2,1,cs10518992086629415072.csv
 0,1,1,1,0,11,1,0,9,59,1,5,3,11,0,2,2,1,cs11225758768459573066.csv
 2,1,0,2,1,4,3,1,3,67,4,7,2,4,3,2,2,0,cs10735306698098094685.csv
 1,1,1,2,1,13,3,2,14,62,3,3,5,11,2,0,2,0,cs11397989199126704065.csv
 2,1,1,2,1,8,3,3,14,7,4,9,8,3,6,0,2,1,cs10314276527359531115.csv
 2,0,1,2,0,2,2,6,14,27,1,10,2,4,0,2,1,2,cs11400812584763119759.csv
 1,0,1,0,1,2,3,5,14,89,4,10,0,7,6,0,1,0,cs11075579922678363527.csv
 1,0,0,2,0,3,1,1,14,95,0,6,6,2,5,2,2,0,cs1078641611820590962.csv
 0,1,0,1,0,2,2,1,3,59,4,8,3,11,1,1,0,2,cs11320283936955991824.csv
 0,0,0,1,1,2,2,4,5,19,4,0,1,5,6,0,0,1,cs11475730332846258945.csv
 1,0,0,1,1,13,3,6,14,53,4,4,1,8,4,1,0,1,cs10350483118038441622.csv
 0,1,1,1,0,8,2,4,14,74,3,6,3,11,4,1,1,1,cs11214779281125678133.csv
 0,1,1,0,1,6,2,4,14,62,4,8,1,10,1,1,1,1,cs10433760164811443795.csv
 2,0,1,0,0,7,1,2,11,105,1,4,9,11,4,1,1,1,cs11239816565359150669.csv
 1,1,0,1,0,12,0,1,14,16,3,5,4,1,6,0,0,1,cs11362494115355220117.csv
 1,0,1,0,0,4,3,1,11,36,3,8,3,11,2,2,0,0,cs10320431530101858855.csv
 1,1,0,0,0,9,1,5,0,77,1,1,8,11,0,2,0,1,cs11451362830110543979.csv
 2,0,0,2,1,2,0,3,8,24,2,6,7,10,4,0,1,2,cs11294714504824135482.csv
 1,1,1,1,0,3,2,5,14,25,1,0,6,11,4,1,2,0,cs11077193665695259407.csv
 1,1,1,0,0,6,2,2,6,23,4,3,9,11,2,2,0,1,cs10096004730041592229.csv
 2,1,1,2,0,1,3,0,5,49,2,4,9,3,3,2,1,2,cs10680129733258445540.csv
 0,1,1,0,0,2,3,2,12,47,1,7,5,11,3,2,0,1,cs1081402165597780929.csv
 1,0,1,0,0,0,3,4,5,64,3,2,0,10,5,0,0,1,cs1135876614363849382.csv
 0,0,0,0,0,8,2,4,9,71,4,7,9,11,2,2,0,0,cs10480496552383083819.csv
 2,1,1,1,1,13,3,0,8,99,2,10,0,11,5,2,0,2,cs10872181628417049299.csv
 2,0,0,0,1,12,1,0,14,99,1,3,0,11,3,2,2,1,cs10213498259122973104.csv
 1,1,1,2,0,10,3,3,14,94,2,8,6,11,6,0,1,2,cs10591762373777639709.csv
 2,0,0,0,1,5,0,2,2,64,1,3,9,11,4,2,0,0,cs11214938465956008986.csv
 0,1,0,0,0,13,2,4,14,47,3,8,3,11,5,2,0,1,cs10941844477167568692.csv
 2,0,1,1,0,4,0,2,11,73,4,0,1,11,4,0,1,2,cs10027652290420878089.csv
 2,1,1,2,1,10,3,4,7,4,4,6,3,11,1,0,1,1,cs1104753354305220177.csv
 2,1,0,0,1,1,1,0,14,75,4,3,2,9,6,0,0,2,cs11403591999158603778.csv
 2,0,0,2,1,1,3,6,14,27,3,4,2,4,5,2,1,0,cs10556264030452049331.csv
 2,1,1,2,1,12,2,5,7,89,0,3,1,11,1,2,2,1,cs10486421165438432401.csv
 1,1,0,1,0,0,0,3,14,68,0,3,4,0,0,2,0,1,cs10786760464018873539.csv
 2,1,1,0,0,3,0,5,14,80,1,10,6,11,3,2,2,2,cs11092539544051216038.csv
 0,1,0,1,0,13,3,0,1,105,4,0,2,4,1,0,0,2,cs10602494826558795614.csv
 1,0,0,2,0,2,1,3,1,87,2,3,3,9,3,0,0,0,cs10953585708104258425.csv
 2,1,0,2,0,12,1,3,14,59,2,6,2,11,2,1,1,2,cs10009824204083994855.csv
 2,0,0,1,0,11,3,6,3,94,1,10,9,10,3,2,0,2,cs10999459713619214986.csv
 1,0,1,2,1,8,2,0,14,51,3,8,0,2,4,1,1,1,cs11172342731392211264.csv
 0,0,0,1,0,4,3,1,5,0,4,6,7,11,6,0,2,1,cs11446437172681840473.csv
 2,1,1,1,1,2,3,4,8,109,3,7,5,3,6,2,1,0,cs10795527289583053076.csv
 0,1,0,1,0,2,2,4,14,101,1,8,4,11,4,1,0,0,cs10035098587503817986.csv
 2,1,1,2,0,7,0,0,14,37,0,4,4,9,3,1,1,1,cs11182602566752278020.csv
 1,1,0,0,0,2,1,1,14,10,2,8,7,9,5,0,1,2,cs11086988489628123066.csv
 0,1,1,1,0,2,0,2,14,85,3,8,6,11,3,0,0,0,cs10019649792940869752.csv
 0,1,0,0,1,4,2,3,14,92,1,6,3,11,5,1,1,0,cs10627295192761990508.csv
 1,0,0,2,0,13,1,2,14,80,0,0,5,11,4,0,0,2,cs10894930124604326889.csv
 0,0,1,1,1,4,1,4,14,79,3,1,1,6,5,0,2,0,cs10363270245024554381.csv
 0,1,0,0,1,5,0,2,3,26,1,0,3,11,6,0,1,2,cs10816765087583382641.csv
 2,1,0,2,1,10,0,0,14,108,0,1,6,11,5,1,2,1,cs10441484821194555422.csv
 1,1,1,1,0,5,3,4,8,46,4,5,8,11,5,1,1,0,cs10411421873698181642.csv
 1,0,0,2,0,12,2,1,4,3,1,5,7,11,4,2,2,2,cs10116315915751131577.csv
 0,0,1,1,1,10,2,6,0,35,1,1,2,1,3,0,0,1,cs10434713703461356416.csv
 0,1,0,2,0,2,0,6,4,52,3,7,3,11,3,2,1,0,cs11197935779171696249.csv
 0,0,1,0,1,11,1,5,8,92,3,2,3,0,2,1,2,0,cs10240886981118709656.csv
 2,0,0,1,0,6,1,2,14,14,3,8,2,11,4,2,1,2,cs10722588166528476663.csv
 1,1,1,2,1,1,2,3,14,103,2,3,0,10,1,2,0,1,cs11217110487702041913.csv
 0,0,1,0,0,10,3,5,14,52,1,4,5,7,5,1,0,1,cs10186393800875996117.csv
 2,0,0,0,1,8,3,3,14,98,0,6,3,11,6,2,1,2,cs11321065646280439805.csv
 2,1,1,2,1,8,3,0,14,65,1,2,4,9,6,1,1,1,cs11393798842512362693.csv
 2,1,0,2,1,11,1,2,14,3,3,4,5,10,4,1,1,0,cs10430528178985707092.csv
 0,1,1,2,0,9,0,4,4,57,3,3,6,11,3,2,1,2,cs11007421954011450683.csv
 1,1,1,0,0,4,2,6,1,43,3,5,4,5,1,0,0,1,cs10865139609202376660.csv
 2,0,0,2,1,6,3,4,2,64,3,4,8,0,4,0,1,1,cs11108823378075798482.csv
 1,0,1,2,0,3,1,2,8,73,2,7,3,11,6,1,2,0,cs10508171965065370712.csv
 1,1,0,0,0,1,0,0,14,38,1,6,0,9,0,0,1,1,cs11168012429038215627.csv
 1,0,1,1,1,10,2,2,14,28,1,4,8,3,3,0,2,1,cs10407409726825413709.csv
 1,1,1,1,0,11,2,6,14,49,2,7,2,4,5,2,0,2,cs11023590665802870255.csv
 1,1,0,0,1,2,1,2,8,44,1,4,9,11,6,2,0,0,cs11176104707062367404.csv
 0,0,0,2,1,10,0,1,14,1,1,10,8,11,3,1,1,0,cs1137586326331385943.csv
 1,1,1,0,0,5,0,2,14,3,1,6,7,3,0,2,0,1,cs10177831371887050462.csv
 2,1,1,1,0,8,1,4,14,42,1,7,6,11,0,2,1,2,cs11007658975297615437.csv
 1,0,0,2,1,5,2,0,6,43,2,1,8,11,2,0,2,0,cs10772243322717905562.csv
 1,1,1,2,0,0,2,4,14,24,4,0,4,1,6,2,2,1,cs11211896980402287906.csv
 1,1,0,2,1,7,1,4,6,39,3,4,3,8,1,0,1,1,cs10473570599124087749.csv
 1,1,1,2,0,5,0,3,14,63,1,0,1,0,4,2,0,1,cs10406267685574682045.csv
 1,1,1,0,0,3,0,0,13,15,3,0,0,11,2,2,0,1,cs1014821565455589196.csv
 1,1,0,0,1,12,2,6,14,80,3,1,3,11,4,0,2,1,cs10037077583385578448.csv
 2,1,0,0,1,7,3,1,14,28,3,4,7,11,6,1,0,0,cs10537656943602497923.csv
 0,1,1,0,1,0,2,5,14,61,2,5,5,9,6,1,0,2,cs10920846331572886051.csv
 0,1,0,0,1,11,1,0,14,79,2,3,9,11,1,2,0,0,cs11212526650195943089.csv
 2,0,1,1,0,7,3,0,5,37,4,2,5,0,3,1,0,0,cs10556242386925756390.csv
 2,1,0,0,0,3,2,4,5,44,4,6,2,11,0,0,0,2,cs1024972788170385050.csv
 0,1,1,1,0,4,2,5,14,60,0,10,5,11,1,2,1,1,cs11243165571971663020.csv
 2,1,1,1,0,7,3,1,8,50,1,4,1,4,5,1,1,1,cs11348107191158598005.csv
 0,0,0,2,1,5,0,6,14,87,2,7,7,0,5,1,2,1,cs10672133404201655040.csv
 1,0,0,0,1,6,3,6,12,69,3,8,8,2,2,2,0,0,cs10852280089300464162.csv
 0,0,0,2,0,2,3,5,0,21,3,0,1,11,0,2,0,0,cs10048745867858475840.csv
 1,1,1,2,1,3,3,6,0,16,4,1,5,6,1,2,2,1,cs10310652694217188271.csv
 1,0,1,0,1,3,1,0,14,10,2,4,5,9,1,2,2,2,cs10761368793413681653.csv
 1,1,1,1,1,6,3,3,13,104,4,7,5,11,3,2,2,2,cs10640626261070381979.csv
 1,1,1,1,0,6,0,3,14,95,3,10,6,6,6,2,0,0,cs10665897173165823925.csv
 2,0,0,0,0,3,1,1,14,32,1,1,1,9,6,0,1,2,cs10249408741273466555.csv
 0,0,1,1,1,6,2,2,14,99,2,2,9,11,5,1,0,2,cs11205181039438265534.csv
 1,1,0,2,1,1,2,1,13,9,3,4,7,11,0,2,1,1,cs10718264916400500492.csv
 0,0,0,0,1,5,3,2,14,79,1,10,4,11,5,0,1,2,cs11162738753130950229.csv
 1,1,0,1,0,13,3,6,3,99,2,0,4,11,5,1,0,1,cs1028950672755095642.csv
 0,1,0,2,0,6,2,1,14,32,3,9,7,11,1,1,2,2,cs11497974948794603242.csv
 0,1,0,0,0,1,1,0,0,6,3,7,6,9,5,0,0,2,cs10256498215742506022.csv
 0,1,0,0,1,3,1,4,14,20,1,5,7,11,5,0,2,2,cs10903072874821352661.csv
 2,1,0,2,1,5,0,1,10,88,4,6,4,11,1,0,1,0,cs1122988521360609312.csv
 1,0,1,2,1,6,0,4,14,64,1,1,3,7,5,0,0,2,cs11030481081358041340.csv
 1,0,0,1,0,7,3,5,14,56,3,8,7,5,2,0,2,2,cs1053426195124130207.csv
 1,1,1,0,1,2,2,6,14,50,1,2,2,6,3,2,1,0,cs10261260058937072112.csv
 0,1,0,2,0,5,2,6,6,88,4,4,4,5,4,2,0,2,cs11172269624394190908.csv
 0,0,1,1,0,9,2,3,8,55,2,8,4,11,0,1,1,0,cs11485905459498534104.csv
 2,0,0,1,0,6,1,6,4,71,4,1,1,3,0,2,2,1,cs11259170970341859340.csv
 0,1,0,2,0,12,3,2,2,51,0,2,7,4,4,0,1,0,cs11172940949811352031.csv
 1,0,0,2,0,5,0,5,1,58,3,6,9,11,6,1,1,2,cs10192491093776015275.csv
 2,0,0,2,1,0,3,5,14,6,0,2,9,11,2,0,1,2,cs11295891417327390019.csv
 2,0,0,0,0,5,1,2,14,17,0,8,9,2,5,2,1,0,cs10510675745511028153.csv
 2,0,0,0,1,11,2,6,12,32,1,2,1,6,2,0,0,2,cs10263140181826348674.csv
 0,1,0,0,0,3,3,4,14,51,2,0,0,11,6,0,2,2,cs11144438156244547623.csv
 1,0,1,1,0,3,0,5,14,23,2,10,7,2,1,2,2,2,cs11301298285813718613.csv
 1,0,1,0,0,10,2,6,14,17,1,1,7,10,4,0,1,1,cs10828046756543811121.csv
 1,0,0,0,1,9,3,5,0,56,2,7,8,11,5,1,1,0,cs11055200416933642628.csv
 2,0,1,2,1,0,2,5,14,30,4,3,3,3,0,0,2,0,cs11189295765862756494.csv
 0,1,0,1,0,9,2,3,8,106,0,3,4,9,0,0,0,2,cs10134948547052475790.csv
 0,1,1,0,0,6,1,2,14,71,2,7,9,9,0,0,2,0,cs10341891168967680414.csv
 2,0,0,2,1,5,3,0,6,11,1,8,6,11,0,2,1,2,cs10862212412661038678.csv
 2,1,0,2,1,2,3,4,14,64,0,2,5,8,6,2,0,2,cs10115070443357276726.csv
 2,1,1,0,0,7,2,0,10,35,3,10,2,11,3,2,1,1,cs11428423348880796739.csv
 0,1,1,2,1,1,0,3,12,85,0,7,8,9,6,2,1,1,cs10634142114130845027.csv
 1,1,0,1,1,11,3,5,6,4,1,1,0,3,5,1,1,2,cs10774322011987511314.csv
 1,1,0,0,1,8,2,1,14,0,3,8,4,11,2,0,0,2,cs10698626249763235183.csv
 0,1,1,1,1,1,0,0,14,23,3,5,8,1,2,0,0,2,cs10076735229198178046.csv
 1,1,1,2,0,8,2,6,8,38,1,3,8,11,5,0,0,0,cs10425793319692722091.csv
 2,1,0,1,0,3,2,3,14,91,4,3,0,11,1,0,2,2,cs10709121709081392370.csv
 0,1,0,0,1,13,2,2,14,5,3,2,8,5,1,1,0,2,cs10768826262095386136.csv
 2,1,0,0,1,1,0,6,14,47,2,5,3,11,2,2,2,2,cs10951862990652481585.csv
 2,0,1,1,1,3,3,3,11,91,2,5,8,11,4,2,1,2,cs1080778491594457116.csv
 2,1,1,2,1,9,0,6,14,47,3,0,7,11,1,1,2,1,cs10848871041565484242.csv
 1,0,0,0,0,8,1,0,8,12,3,9,0,11,2,0,2,1,cs11444018444814093607.csv
 0,1,0,2,0,0,2,5,14,23,2,0,4,8,6,1,2,2,cs10374957606020027055.csv
 1,0,0,1,0,2,1,2,14,82,0,2,9,9,1,0,0,0,cs10177434693162356728.csv
 0,1,0,1,0,1,0,5,9,75,2,1,5,9,3,0,0,0,cs10565010052691009609.csv
 0,0,0,0,1,2,1,4,14,36,3,9,1,11,6,0,2,2,cs10087985883136922249.csv
 2,0,0,0,1,9,0,2,14,4,2,5,9,8,0,0,0,0,cs10017767946906290339.csv
 2,0,0,1,0,0,1,1,3,15,3,9,4,7,1,1,1,2,cs11145425306336599278.csv
 2,1,0,0,1,1,0,3,14,92,1,10,6,8,0,2,0,2,cs11312681599642000772.csv
 0,1,0,2,0,1,1,4,12,66,3,3,7,11,2,1,2,0,cs11387174243608909606.csv
 2,1,1,0,0,13,0,5,14,89,1,4,3,11,6,1,1,2,cs1086011636611330213.csv
 2,0,0,2,0,4,0,0,14,62,3,6,7,1,1,0,2,2,cs10688538465393334503.csv
 1,1,1,1,1,2,2,5,6,3,3,10,8,5,3,1,1,2,cs10257097234570597632.csv
 2,0,1,0,0,13,3,4,10,65,1,10,2,11,1,0,2,2,cs10300090941193180994.csv
 1,1,1,1,1,10,3,5,4,30,1,2,4,7,2,0,0,0,cs11420467610524920000.csv
 2,0,0,0,1,7,0,0,14,50,0,1,2,6,4,1,1,2,cs10214221487667557435.csv
 2,1,1,0,0,11,2,5,14,109,1,5,1,11,0,1,1,1,cs11012369080539950187.csv
 2,1,0,2,1,8,0,5,5,109,3,3,5,11,4,2,2,0,cs10054041655224050719.csv
 0,1,0,2,0,3,0,1,2,20,4,8,4,5,2,1,0,1,cs105149584509303839.csv
 0,1,0,0,1,4,0,3,14,95,1,4,0,4,5,2,0,1,cs11487503071279498482.csv
 0,0,1,1,0,7,2,3,14,102,3,6,5,5,6,2,0,0,cs10410319614024632310.csv
 1,0,1,1,0,3,2,0,1,18,3,2,7,11,1,2,1,0,cs11087289913983713775.csv
 0,0,0,1,0,3,1,1,14,7,2,0,8,6,2,1,0,0,cs11463843007468387744.csv
 1,1,1,2,0,11,3,3,14,89,4,6,0,10,5,2,0,2,cs10465431769168583720.csv
 0,0,1,2,0,9,1,1,14,64,1,0,9,11,6,1,1,2,cs11466991018103228645.csv
 1,1,0,1,1,1,3,0,14,94,1,1,9,11,2,1,0,1,cs10930347398776003657.csv
 0,1,0,1,0,12,1,1,7,76,3,4,4,11,5,0,0,1,cs11376148224924907922.csv
 0,1,1,2,1,10,2,2,4,16,4,6,9,11,3,2,2,0,cs11180241657536749248.csv
 2,1,1,2,1,4,2,6,2,63,0,4,4,4,5,2,0,1,cs10543552362595331843.csv
 0,0,1,0,1,7,2,6,13,38,0,7,8,8,3,0,0,0,cs11398418237448740917.csv
 0,1,0,2,0,13,1,0,12,75,1,5,9,3,0,2,0,0,cs10254379642566634567.csv
 0,1,0,0,0,6,1,3,14,44,1,4,0,11,1,2,0,0,cs11351559265808138954.csv
 0,0,0,2,0,3,3,5,7,36,1,5,7,6,3,0,0,1,cs10846837445941033192.csv
 0,0,0,0,1,13,1,2,14,80,4,4,5,11,0,1,2,0,cs10750692713604659938.csv
 1,0,1,2,1,6,1,3,8,30,3,8,5,11,2,0,2,1,cs11352343401523147001.csv
 0,0,1,2,1,6,2,3,14,83,0,5,7,2,4,2,1,1,cs10915520918705525875.csv
 0,0,1,2,1,1,0,0,14,54,1,4,4,1,0,0,1,1,cs10270141470057865094.csv
 0,1,1,0,0,0,2,6,0,103,2,10,3,11,0,0,0,1,cs10655969031847073303.csv
 1,0,1,2,1,5,3,6,14,18,4,1,5,4,2,1,0,1,cs11366675978370557134.csv
 0,0,1,2,0,9,2,0,4,110,1,8,4,11,0,0,1,2,cs11180014585012796791.csv
 1,0,0,0,0,7,1,5,14,77,3,0,3,4,5,0,1,0,cs10856748701431749089.csv
 0,1,1,2,1,3,1,2,14,80,2,7,3,11,6,1,0,1,cs11469525497996099587.csv
 2,1,0,0,1,3,0,5,11,62,0,7,1,11,1,1,1,2,cs10491707893974544822.csv
 2,1,1,0,0,4,2,3,14,58,2,7,1,3,4,2,1,1,cs10207658100329316619.csv
 1,0,1,2,0,1,1,5,0,27,4,4,3,7,0,1,1,1,cs10991695236381934228.csv
 1,0,1,0,0,1,1,1,3,29,2,2,7,11,4,0,2,1,cs11437698841031468327.csv
 1,1,1,1,0,1,3,5,14,81,0,0,4,11,3,1,2,2,cs11202839776908409633.csv
 1,1,1,1,1,6,0,1,14,4,0,4,2,11,1,0,1,1,cs11319227912705086382.csv
 0,0,1,0,1,1,2,4,7,89,3,1,8,11,4,1,1,2,cs105362030430960514.csv
 1,1,1,1,0,1,0,5,14,65,2,8,6,11,5,1,0,2,cs10658050572170359308.csv
 2,0,0,2,1,6,0,3,14,67,2,4,5,4,6,1,0,1,cs10155109315255563072.csv
 0,1,1,1,1,3,1,6,3,64,4,5,8,11,5,0,2,1,cs11457871256798236028.csv
 1,1,1,0,1,10,3,4,14,9,3,9,3,1,6,1,1,1,cs10597590321342311603.csv
 2,0,1,0,1,7,1,5,13,1,0,1,4,11,0,1,0,0,cs11013555573198512413.csv
 0,1,1,1,0,6,2,2,0,99,4,6,8,11,5,0,1,2,cs11452929612113366773.csv
 0,1,1,1,1,10,0,5,14,46,4,6,2,11,5,0,1,0,cs10774839242107792618.csv
 1,1,1,1,1,12,0,3,14,108,4,2,0,11,5,1,0,1,cs10091543536151811403.csv
 0,1,0,2,0,0,2,5,14,22,3,9,7,3,3,1,2,2,cs11113864350111394446.csv
 1,1,0,1,0,1,2,1,7,105,3,7,8,9,1,2,2,0,cs10431533636401345980.csv
 0,0,0,1,0,2,3,2,14,63,2,5,3,4,5,0,1,1,cs10035966350476217633.csv
 0,0,0,2,1,5,0,6,14,4,3,0,4,9,5,1,2,1,cs10218813676005267258.csv
 1,1,0,0,0,8,2,0,7,10,3,5,3,5,2,0,0,1,cs10370282044528467396.csv
 2,1,1,2,1,9,1,3,14,55,3,4,8,11,2,2,1,2,cs10075742761644634536.csv
 1,1,1,0,1,11,2,1,10,39,2,4,6,7,3,1,1,2,cs109057168874288515.csv
 1,1,0,0,1,7,2,4,3,69,3,1,5,10,3,0,0,2,cs11109697687709376641.csv
 2,0,0,0,0,9,0,1,10,30,3,8,6,4,2,0,0,0,cs10627815376889926467.csv
 2,0,1,2,1,5,2,2,14,44,2,9,4,11,2,2,0,2,cs11365015284974692915.csv
 1,1,0,1,0,11,1,1,14,34,4,4,7,5,5,0,0,0,cs10149944615960090234.csv
 2,1,1,1,1,0,1,3,9,3,0,2,2,11,6,1,1,2,cs10227965317594986473.csv
