house	personality	herbology	quidditch rank
1	2	1.0	467.1741
3	2	1.0	449.36575
3	1	1.0	491.23898
0	0	0.0	623.5956
2	1	1.0	292.30746
1	2	1.0	425.67755
3	1	1.0	514.02277
1	2	1.0	454.21344
0	2	0.0	602.48706
3	1	1.0	530.37317
3	2	1.0	467.6033
3	2	1.0	506.9793
2	0	1.0	259.23816
3	2	1.0	521.32446
2	2	1.0	288.14807
1	2	1.0	443.38846
0	3	1.0	567.0408
0	0	1.0	592.6835
3	2	1.0	471.72864
0	1	0.0	575.05536
3	0	0.0	521.7049
0	2	0.0	580.68243
1	2	1.0	437.93738
3	2	0.0	451.9742
2	0	0.0	312.88925
0	0	0.0	599.783
1	3	1.0	484.9637
3	0	0.0	505.06067
2	0	0.0	231.42807
0	0	1.0	600.41064
0	0	0.0	577.9082
1	0	1.0	447.95724
0	2	0.0	620.6728
1	3	1.0	463.0406
0	1	0.0	592.55347
1	3	1.0	435.9319
2	0	1.0	334.27527
2	0	1.0	261.02316
3	0	1.0	479.97644
3	2	0.0	510.46777
1	3	1.0	473.75974
1	3	1.0	454.45877
2	2	1.0	334.99402
2	0	1.0	284.7694
3	1	1.0	442.15015
1	3	1.0	464.21948
0	0	1.0	558.2259
3	3	1.0	476.59717
2	1	0.0	320.0113
1	3	1.0	468.76822
1	1	1.0	457.3924
1	3	1.0	479.53043
3	2	1.0	513.1434
2	2	0.0	295.44733
1	2	1.0	454.18405
3	1	1.0	571.33215
3	3	1.0	537.45734
1	3	1.0	425.49753
3	3	1.0	470.03668
3	1	1.0	564.77856
3	1	1.0	488.03638
1	2	1.0	452.56042
0	1	1.0	579.8259
3	3	1.0	480.62112
3	2	1.0	406.06805
1	3	1.0	432.4744
3	1	1.0	459.6648
0	1	0.0	583.10834
2	1	1.0	313.38214
3	0	1.0	512.0154
3	0	1.0	560.26013
1	3	1.0	477.2636
3	0	1.0	489.7356
1	2	1.0	459.00592
2	0	1.0	272.05716
0	2	1.0	554.4887
1	2	1.0	499.98526
2	1	1.0	261.32257
3	0	0.0	514.10144
3	0	1.0	464.3073
0	1	0.0	603.7382
1	2	0.0	419.21082
2	0	1.0	286.63513
1	2	1.0	488.3926
0	1	1.0	598.976
1	3	1.0	460.51224
0	0	1.0	559.8985
1	2	1.0	460.28885
3	2	1.0	577.12915
1	3	1.0	457.16003
0	0	1.0	579.3322
2	0	0.0	337.38364
2	0	1.0	314.51703
3	2	1.0	448.78833
2	0	1.0	272.81107
0	1	0.0	547.06323
1	3	1.0	461.32776
1	3	1.0	411.41608
2	1	1.0	218.13654
1	3	1.0	474.82962
1	2	1.0	480.97452
1	3	1.0	474.22177
0	0	1.0	582.2045
3	0	1.0	570.5117
3	2	1.0	461.69046
3	0	1.0	554.6324
3	2	1.0	466.50482
2	1	1.0	270.91232
0	0	1.0	577.48206
2	0	1.0	343.28607
2	0	1.0	298.8171
2	2	1.0	326.85538
1	3	0.0	443.63562
2	1	1.0	258.34613
0	0	1.0	599.52734
2	2	0.0	328.0271
1	3	1.0	443.79825
2	0	0.0	369.00922
2	1	0.0	273.64273
3	2	1.0	521.8945
3	0	1.0	602.0636
2	0	0.0	296.2915
0	3	0.0	592.841
2	2	0.0	284.5713
0	1	0.0	591.8949
2	1	0.0	267.83154
0	2	0.0	540.03125
2	1	1.0	311.9148
1	2	1.0	511.07318
1	2	0.0	446.9648
0	0	1.0	569.06177
0	0	0.0	585.91034
0	0	1.0	587.982
1	2	1.0	481.6757
3	2	1.0	475.47522
0	1	0.0	579.76605
1	3	1.0	431.8083
2	0	0.0	345.6609
1	2	1.0	430.61658
3	2	1.0	473.69498
1	3	1.0	467.22464
2	3	0.0	316.83087
1	3	1.0	479.90887
0	2	1.0	596.6883
3	1	1.0	512.0863
3	0	1.0	429.15247
2	1	1.0	204.77872
2	0	1.0	291.2406
2	0	0.0	334.25247
0	0	1.0	597.8591
0	0	0.0	583.36206
3	1	0.0	507.93958
3	1	1.0	488.1822
3	2	1.0	448.45502
3	3	1.0	537.1077
0	1	0.0	615.21014
1	2	1.0	448.7496
1	3	1.0	483.0251
0	0	1.0	557.2419
1	2	1.0	454.9702
0	1	0.0	561.7975
1	3	1.0	441.60907
1	2	1.0	482.51395
3	0	1.0	516.21643
0	0	1.0	585.71985
2	1	1.0	267.4419
3	1	1.0	458.76495
0	1	0.0	561.1365
1	0	1.0	499.16226
2	0	1.0	265.50504
2	1	0.0	247.73627
3	3	1.0	429.2839
0	1	1.0	566.0043
2	3	1.0	265.21198
2	1	1.0	280.13907
0	0	0.0	564.7217
2	1	1.0	344.51074
2	2	1.0	310.9899
1	3	1.0	455.861
2	0	1.0	293.4736
3	1	1.0	516.2987
2	0	0.0	229.8541
0	0	0.0	585.7865
0	0	1.0	579.4458
3	1	1.0	489.0488
0	1	1.0	600.82526
2	0	0.0	346.39728
1	2	1.0	458.12003
1	2	1.0	475.9658
3	2	1.0	551.805
2	2	0.0	278.32324
1	0	1.0	470.7304
2	0	0.0	376.42578
2	1	0.0	314.24207
1	3	1.0	494.61176
1	3	1.0	403.58658
3	2	1.0	464.70178
0	0	0.0	608.3047
0	1	0.0	565.9674
0	0	1.0	578.75104
0	1	0.0	587.45557
0	2	0.0	592.0384
2	1	1.0	365.24695
2	0	0.0	374.88123
0	1	0.0	550.93384
3	1	1.0	463.25323
1	3	1.0	465.7993
2	3	1.0	253.36665
2	2	1.0	281.92224
0	0	0.0	546.43805
3	3	0.0	469.52148
2	0	1.0	333.55573
0	1	0.0	599.4059
1	2	1.0	445.1228
3	0	1.0	486.33157
0	1	0.0	606.74164
1	2	1.0	437.15442
2	0	1.0	358.92896
0	0	0.0	548.1553
3	0	1.0	538.70496
2	0	1.0	298.70944
0	0	1.0	591.43475
3	2	1.0	448.93616
3	0	1.0	519.2001
0	0	0.0	594.449
1	3	1.0	419.226
0	1	1.0	586.69714
0	1	1.0	561.7004
3	2	1.0	396.1421
2	0	1.0	264.80786
1	2	1.0	479.15723
1	2	1.0	488.20383
1	2	1.0	441.99606
0	1	0.0	602.29926
3	3	0.0	455.60513
0	0	1.0	601.91205
0	1	0.0	553.9204
3	2	0.0	408.75143
0	0	0.0	576.52747
3	2	0.0	486.17636
2	0	0.0	268.36996
3	2	1.0	527.05597
3	0	1.0	528.8336
0	1	1.0	574.1145
3	2	1.0	494.29572
3	2	1.0	473.50955
0	1	1.0	575.7677
1	2	1.0	442.84506
3	2	0.0	471.2708
3	2	1.0	533.2369
0	0	0.0	583.0989
1	2	1.0	481.03073
3	2	1.0	512.0507
1	3	1.0	456.25366
2	0	0.0	324.4052
0	1	0.0	560.032
3	0	1.0	498.7146
1	2	0.0	475.78912
1	2	0.0	467.34592
2	2	1.0	258.44147
0	1	0.0	615.2466
0	1	0.0	589.7645
3	1	1.0	493.98978
3	2	1.0	446.69638
2	1	0.0	288.3983
1	3	1.0	430.47647
3	0	1.0	451.01025
2	0	0.0	286.0961
0	1	1.0	620.1881
2	0	1.0	324.0238
0	0	1.0	583.0152
1	3	1.0	449.48624
2	0	0.0	252.0996
2	0	1.0	251.5244
3	0	1.0	526.1681
0	0	0.0	594.9972
2	0	1.0	302.71765
1	2	0.0	430.5948
3	2	1.0	517.2743
2	1	1.0	323.88498
2	2	0.0	356.37085
1	2	0.0	477.24518
0	0	0.0	566.4967
1	3	1.0	455.7402
0	1	0.0	544.6098
0	1	1.0	592.4264
0	0	1.0	598.0827
3	1	1.0	498.8268
0	1	0.0	539.29663
0	2	0.0	561.8299
2	1	1.0	318.156
0	0	0.0	588.6277
3	0	1.0	466.80585
3	2	1.0	464.98883
1	3	1.0	473.12006
0	1	0.0	584.20496
3	3	1.0	505.94196
0	0	0.0	565.35364
1	2	1.0	468.32104
2	2	1.0	324.08017
0	0	0.0	606.41156
1	3	1.0	455.53912
3	0	1.0	574.7555
3	2	1.0	506.61673
0	1	1.0	558.86743
1	2	1.0	452.84518
0	3	0.0	615.88245
3	2	1.0	509.43146
2	1	1.0	309.4785
0	2	0.0	609.22845
0	2	0.0	613.3328
2	1	1.0	367.47284
1	2	1.0	464.792
2	0	1.0	305.06915
0	1	0.0	602.446
0	1	1.0	570.2334
2	1	0.0	317.62503
3	2	0.0	515.4268
1	2	1.0	439.40384
2	2	1.0	276.16144
2	1	1.0	295.0563
1	3	1.0	522.85394
1	2	1.0	485.11435
0	0	1.0	602.87634
1	3	1.0	445.65018
1	3	1.0	458.5625
3	3	1.0	551.35736
2	0	0.0	319.34723
2	1	0.0	314.5371
2	1	1.0	310.47855
0	2	0.0	616.3496
0	3	0.0	578.83844
0	0	1.0	607.4251
0	1	1.0	556.1206
1	0	1.0	446.77682
0	1	0.0	629.872
1	3	1.0	476.484
2	1	1.0	307.7925
1	3	1.0	445.9533
3	2	1.0	468.25778
1	3	1.0	466.23703
0	1	1.0	538.28357
0	2	1.0	640.22974
0	0	1.0	559.851
2	0	0.0	323.97983
0	1	1.0	566.7973
1	2	1.0	464.1724
0	0	0.0	577.661
3	0	1.0	524.61774
3	3	1.0	479.71057
3	1	1.0	578.15295
2	1	0.0	330.90387
2	1	0.0	303.00946
2	0	0.0	312.62033
0	2	0.0	578.766
0	1	0.0	588.37317
2	0	1.0	271.93805
1	2	1.0	441.85956
0	0	0.0	539.8866
2	0	1.0	233.1223
2	0	1.0	295.95282
2	0	1.0	320.6227
3	0	1.0	514.46906
2	1	0.0	266.71988
0	1	1.0	549.24243
0	2	0.0	547.96936
0	1	1.0	586.0111
1	2	1.0	456.244
2	0	1.0	268.07498
0	0	1.0	610.16077
2	0	1.0	325.8205
1	3	1.0	452.204
3	2	1.0	401.2455
3	0	1.0	542.0614
0	0	1.0	601.93896
0	0	0.0	571.09174
0	0	1.0	583.8114
3	2	0.0	467.58237
0	1	1.0	617.6745
1	3	1.0	450.7657
2	1	0.0	304.94672
1	2	1.0	504.6909
1	2	0.0	476.03873
0	1	1.0	559.19354
3	1	1.0	427.83005
2	0	1.0	326.95938
3	1	1.0	477.48807
1	3	1.0	485.01712
0	2	0.0	600.9915
1	0	1.0	442.76703
1	2	1.0	423.4007
1	3	1.0	456.61124
3	2	1.0	503.14505
0	1	1.0	600.5313
1	3	1.0	494.14075
3	0	1.0	474.83667
3	0	1.0	497.0834
0	1	0.0	622.92096
0	0	0.0	590.3944
2	0	1.0	301.00125
3	3	1.0	582.91504
3	0	1.0	451.20303
1	3	1.0	459.18738
0	2	0.0	621.62103
0	2	1.0	564.751
2	2	1.0	313.58984
0	1	0.0	580.4243
1	2	1.0	463.21356
2	0	1.0	259.87457
2	1	0.0	302.23526
2	1	0.0	300.9132
3	1	1.0	476.333
2	0	0.0	282.03265
0	0	0.0	569.96686
1	0	0.0	415.00256
3	1	1.0	468.2922
2	0	1.0	324.3257
3	2	1.0	539.7767
0	0	0.0	520.19714
0	0	0.0	606.6847
0	1	0.0	561.4688
1	3	0.0	419.46408
1	3	1.0	494.5922
2	2	0.0	325.65936
0	2	1.0	574.1623
3	1	0.0	468.55057
2	1	1.0	322.19528
0	1	0.0	576.93066
0	1	1.0	566.3558
3	1	1.0	514.35846
3	1	0.0	402.30878
1	1	1.0	435.08505
2	1	1.0	309.85587
1	3	1.0	481.95602
2	1	0.0	316.2649
3	1	1.0	516.8102
2	1	0.0	280.33325
2	1	1.0	281.20966
0	1	0.0	588.1528
0	0	0.0	544.6648
0	0	0.0	581.1933
1	2	1.0	465.0843
1	2	0.0	461.0135
1	3	1.0	463.6437
3	2	1.0	497.2563
3	1	1.0	501.1152
2	2	1.0	255.68724
0	1	0.0	607.3339
3	0	0.0	530.62915
0	0	1.0	563.6549
0	2	1.0	563.6762
1	3	1.0	443.34808
1	3	1.0	452.4909
1	2	1.0	477.14896
2	0	1.0	322.00763
2	2	1.0	381.06622
1	3	1.0	469.86252
1	2	1.0	466.8526
1	3	1.0	440.01865
2	2	1.0	362.30417
2	2	0.0	284.79816
1	3	1.0	435.9735
0	2	1.0	603.0885
0	0	0.0	575.7124
2	2	1.0	320.2538
2	0	1.0	262.65927
3	1	1.0	547.4043
2	2	1.0	301.30582
1	3	1.0	468.61127
2	2	1.0	267.98715
0	1	1.0	609.5199
3	3	1.0	511.3066
1	3	1.0	481.70935
0	0	0.0	565.33624
0	1	0.0	585.7293
3	0	1.0	499.1388
0	1	1.0	563.10846
2	0	1.0	300.36026
2	1	1.0	275.94492
2	2	1.0	359.65723
1	3	1.0	512.097
2	0	0.0	339.07587
1	3	1.0	456.3165
1	2	1.0	442.1104
0	0	0.0	566.51263
1	3	1.0	456.62094
3	1	1.0	492.52304
2	0	0.0	309.525
1	3	1.0	449.0671
2	0	0.0	374.0595
2	1	0.0	313.51443
3	1	1.0	489.01453
1	2	1.0	467.572
3	3	0.0	471.52292
2	1	1.0	342.97977
0	1	1.0	604.5559
2	3	1.0	318.98523
3	2	1.0	523.6829
0	1	0.0	579.0726
2	0	0.0	247.61736
2	2	0.0	277.06567
1	3	1.0	474.25467
3	2	1.0	492.16562
1	1	1.0	482.29138
0	1	1.0	614.4012
2	0	1.0	272.30096
1	3	1.0	447.5343
2	0	1.0	254.5375
3	1	1.0	503.3362
0	1	1.0	567.6401
3	2	1.0	561.5243
3	1	1.0	494.7538
3	3	1.0	454.2213
0	1	0.0	575.8136
1	3	0.0	482.86105
2	1	0.0	310.06384
0	0	0.0	546.5545
0	2	0.0	588.1343
0	0	1.0	564.68005
0	0	0.0	579.9117
3	1	1.0	466.74115
1	3	1.0	459.49173
0	1	1.0	619.87134
2	0	0.0	276.90985
3	1	1.0	391.07553
0	1	0.0	563.5527
0	0	1.0	598.6681
1	2	1.0	472.81717
0	0	0.0	557.49097
3	3	1.0	541.154
2	0	1.0	269.58743
2	1	0.0	302.22708
2	1	1.0	292.55603
2	1	0.0	278.2557
2	1	1.0	247.50447
3	0	1.0	413.0134
3	3	1.0	484.95145
3	2	1.0	511.87317
0	1	1.0	560.85895
3	2	1.0	392.10736
3	2	1.0	515.9689
3	0	1.0	449.21075
2	1	0.0	339.72205
3	1	1.0	524.1656
3	1	1.0	508.50827
0	1	1.0	564.4171
0	1	0.0	604.1407
2	0	1.0	338.60916
1	3	0.0	451.5427
1	3	1.0	456.53528
0	0	0.0	601.7588
2	1	1.0	322.06512
0	2	0.0	579.72034
0	1	1.0	581.56555
2	1	0.0	244.03906
0	1	0.0	578.16724
0	1	0.0	589.92804
1	3	1.0	430.45926
3	2	0.0	485.98407
0	0	1.0	567.1748
2	1	1.0	286.14728
0	0	0.0	599.2165
2	1	1.0	349.4222
0	0	1.0	556.9686
0	2	1.0	522.3032
2	2	1.0	264.46277
3	2	1.0	509.86884
3	2	1.0	517.6737
3	0	1.0	512.90784
3	2	1.0	461.83325
0	0	1.0	546.986
3	1	1.0	503.26645
0	1	1.0	604.4432
2	0	0.0	280.67426
0	0	0.0	569.8996
0	2	1.0	590.0557
2	1	1.0	329.91635
2	1	0.0	353.2927
1	3	1.0	455.98425
2	0	1.0	265.44455
3	2	1.0	547.1276
3	1	1.0	525.6626
0	1	0.0	568.74475
0	2	1.0	570.80707
0	0	0.0	581.92926
0	1	1.0	625.6394
2	2	1.0	253.65488
0	0	0.0	589.54065
3	2	1.0	512.6369
2	1	1.0	284.67566
1	3	0.0	447.20465
1	2	1.0	471.15213
1	3	1.0	433.52866
1	2	1.0	451.71875
1	2	1.0	453.85098
1	2	1.0	439.68903
3	0	0.0	554.9375
2	0	1.0	271.51437
2	1	1.0	258.1664
0	2	1.0	596.1943
0	1	1.0	585.2295
0	3	1.0	579.1334
0	0	0.0	569.1672
3	3	1.0	473.37534
2	2	1.0	300.953
1	2	1.0	504.3307
1	3	1.0	453.98825
3	2	1.0	470.8961
0	1	1.0	585.2347
3	0	1.0	520.83606
2	0	1.0	265.90808
2	0	0.0	290.4587
0	0	1.0	566.06555
1	3	1.0	474.0306
0	0	0.0	587.158
2	2	1.0	312.91208
0	0	0.0	569.0003
1	0	1.0	429.5231
0	0	0.0	619.5608
1	2	1.0	444.75626
2	3	1.0	298.60394
1	2	1.0	491.42374
1	3	1.0	445.8884
3	1	1.0	586.4449
2	1	0.0	298.5221
1	3	0.0	465.7742
1	1	1.0	426.8721
1	3	0.0	450.14737
1	3	1.0	462.17963
3	2	1.0	501.52435
2	1	0.0	302.88925
2	2	0.0	284.22382
1	3	0.0	454.61615
1	3	1.0	490.64487
0	0	0.0	603.3768
2	2	0.0	289.77652
2	1	0.0	337.59183
0	0	1.0	582.43604
3	3	1.0	465.5516
0	0	0.0	596.6256
0	1	0.0	575.44965
1	3	1.0	457.7036
0	0	0.0	566.0574
2	1	1.0	328.00473
0	0	1.0	577.02966
2	0	0.0	323.04272
2	1	1.0	315.92322
2	1	1.0	250.26361
0	0	1.0	567.8675
1	3	1.0	469.48883
1	3	1.0	460.01437
2	1	0.0	277.63583
3	3	0.0	506.1527
2	0	0.0	263.072
1	3	1.0	418.79297
1	2	1.0	448.79913
2	1	1.0	387.29468
3	1	1.0	412.4043
1	2	1.0	449.5031
1	3	1.0	440.77716
0	0	0.0	531.6364
0	1	0.0	561.5537
3	0	1.0	429.864
2	0	1.0	272.06134
2	2	1.0	295.9582
3	1	1.0	456.18237
1	3	1.0	472.4385
1	3	1.0	460.5986
0	0	0.0	582.23865
1	3	1.0	448.05267
0	2	0.0	544.09814
2	0	1.0	309.44586
3	0	1.0	470.23822
2	0	1.0	247.10844
3	2	1.0	514.576
3	0	1.0	518.90594
3	0	0.0	537.1978
0	1	0.0	532.6744
0	1	1.0	556.3423
3	1	1.0	490.82123
1	3	1.0	467.32227
3	0	1.0	483.50842
0	0	0.0	589.2984
3	2	1.0	497.88635
1	3	1.0	465.46786
3	2	1.0	571.5998
1	3	0.0	456.3481
1	3	1.0	434.81644
1	1	1.0	474.47583
1	3	1.0	453.52896
1	2	1.0	471.22598
3	1	1.0	557.5938
2	1	0.0	293.37164
3	1	1.0	488.37646
0	2	1.0	589.4676
2	0	1.0	297.49786
0	0	0.0	559.58984
0	0	1.0	578.65375
1	3	0.0	467.3148
3	2	1.0	530.70074
1	3	1.0	452.5494
3	3	1.0	479.49042
2	2	1.0	315.76038
3	1	1.0	498.82953
0	2	1.0	585.5647
2	2	1.0	333.20264
2	0	1.0	293.13254
1	2	1.0	482.4105
0	1	0.0	572.6425
0	0	0.0	549.4636
1	2	0.0	456.64294
2	0	1.0	310.54462
3	2	1.0	497.9924
1	1	1.0	453.74448
2	0	1.0	308.65256
3	1	1.0	477.5022
1	2	1.0	426.7602
1	3	1.0	439.80725
3	3	0.0	433.80133
0	0	0.0	610.3114
2	0	1.0	252.8253
3	0	1.0	516.2882
2	3	1.0	306.62042
1	2	1.0	451.56976
2	0	0.0	289.49573
3	2	1.0	497.79092
3	1	1.0	454.36145
0	0	0.0	607.28204
0	2	0.0	575.73145
0	0	0.0	557.5942
2	0	0.0	318.3703
3	2	1.0	477.86707
3	0	1.0	451.8759
3	2	1.0	463.45703
2	0	0.0	333.987
3	0	0.0	542.6189
0	1	1.0	549.82324
2	2	0.0	281.12646
1	2	1.0	427.86603
0	1	0.0	605.5195
3	0	1.0	542.80835
1	3	1.0	424.87717
2	1	1.0	282.9476
2	1	0.0	286.33597
1	2	1.0	448.57047
1	2	1.0	452.18564
1	3	1.0	462.19525
3	0	1.0	558.69476
2	0	1.0	319.28967
2	1	0.0	331.90076
1	2	1.0	445.26883
0	0	0.0	528.64
1	3	1.0	437.1829
2	2	0.0	296.44913
3	1	0.0	442.73962
3	2	1.0	427.95032
3	1	1.0	507.488
0	1	0.0	585.423
1	2	1.0	450.33508
0	2	1.0	625.43524
0	0	1.0	575.75146
2	1	1.0	293.22134
1	3	1.0	439.55988
3	2	1.0	419.3374
2	0	0.0	289.6264
3	2	0.0	482.36707
1	3	1.0	453.10608
2	1	0.0	296.05283
1	3	0.0	482.33914
0	2	0.0	560.2142
0	0	1.0	565.5522
2	0	1.0	335.3533
2	1	1.0	290.70096
3	1	1.0	506.43027
2	0	1.0	295.06744
0	2	0.0	574.81946
2	0	1.0	240.16158
1	1	1.0	468.57034
2	2	1.0	289.5984
3	0	0.0	437.63507
1	3	1.0	470.39786
0	2	1.0	570.36884
3	0	0.0	537.53125
2	0	1.0	301.31384
2	1	1.0	306.6727
0	0	1.0	518.1475
1	3	1.0	448.51303
1	3	1.0	464.83792
2	1	1.0	304.39453
2	1	0.0	346.5249
1	2	1.0	427.5395
2	0	0.0	307.24323
2	1	1.0	291.01227
2	1	1.0	305.83655
2	2	1.0	320.13354
1	0	1.0	462.67645
2	0	1.0	290.13303
0	0	0.0	574.7473
1	3	1.0	474.94226
2	1	1.0	273.9941
1	2	0.0	465.56564
2	1	1.0	339.43134
2	0	1.0	319.8866
1	2	1.0	440.3096
2	1	1.0	327.99188
2	2	1.0	301.26443
0	0	1.0	580.2487
0	1	0.0	571.2884
1	3	1.0	478.26456
2	0	1.0	291.1406
1	2	1.0	468.57034
3	1	1.0	473.81586
2	1	0.0	324.11398
0	0	1.0	552.40533
1	3	1.0	479.1738
3	0	1.0	469.06036
1	2	1.0	471.59155
0	3	0.0	618.75635
3	1	1.0	510.2129
2	1	0.0	337.0106
3	0	1.0	577.9728
0	0	1.0	575.52924
2	1	1.0	332.93774
3	0	1.0	529.86115
0	1	1.0	572.1388
3	1	1.0	443.46198
1	3	1.0	436.7189
0	2	1.0	562.51605
3	3	1.0	607.67017
0	0	1.0	599.59827
3	3	1.0	471.2754
0	2	0.0	628.9527
1	3	1.0	476.55923
2	0	1.0	270.73853
2	0	0.0	300.02155
0	2	0.0	564.8493
1	3	1.0	474.38617
2	0	1.0	266.9824
2	1	0.0	324.08194
2	1	0.0	323.00284
0	1	0.0	629.4499
1	3	1.0	457.1113
2	0	1.0	270.06686
0	1	0.0	577.30096
0	1	0.0	529.39813
3	1	1.0	535.3629
1	2	1.0	452.53467
3	3	1.0	465.99536
0	0	0.0	579.0392
3	0	1.0	512.9293
3	0	1.0	520.8672
1	2	1.0	477.73773
1	3	1.0	478.27383
1	2	1.0	486.67307
3	2	1.0	491.7712
0	0	1.0	585.9885
3	1	1.0	443.82474
0	1	1.0	574.3116
3	0	1.0	530.712
1	3	1.0	423.22287
3	0	0.0	537.58655
1	2	1.0	468.0724
3	2	1.0	443.42303
0	2	1.0	616.8229
0	0	0.0	602.4527
0	1	0.0	592.63306
2	1	0.0	237.7904
0	1	1.0	554.0068
2	0	1.0	379.66202
3	2	1.0	522.14374
0	0	0.0	576.4968
2	1	0.0	312.53165
1	3	1.0	502.7129
1	2	1.0	440.7311
1	3	1.0	487.36017
0	2	0.0	587.2442
0	1	0.0	560.8169
3	0	1.0	550.8034
1	2	1.0	457.27875
1	2	1.0	453.0258
0	0	1.0	554.6074
0	1	1.0	599.5741
3	2	1.0	518.089
1	3	1.0	492.7397
0	3	1.0	550.1294
2	0	1.0	415.34143
2	1	1.0	248.76753
3	2	1.0	472.75577
0	1	1.0	575.7274
2	1	1.0	316.24567
1	3	1.0	480.9771
0	0	1.0	555.1032
2	2	1.0	272.6106
2	1	0.0	356.47223
3	0	1.0	519.0359
2	1	1.0	310.16895
3	2	1.0	473.48306
3	2	1.0	547.72705
1	2	1.0	462.06848
3	0	1.0	488.38815
1	2	1.0	475.67184
0	0	0.0	565.1676
3	0	0.0	459.1688
1	3	1.0	454.50653
3	3	1.0	499.53827
1	1	0.0	479.45163
0	0	1.0	564.32605
2	0	0.0	287.27417
1	0	1.0	425.08777
0	0	0.0	578.0582
2	2	1.0	216.67886
1	2	0.0	432.98944
2	1	1.0	310.13074
3	1	1.0	481.894
1	2	1.0	415.80875
1	1	1.0	471.81512
0	0	0.0	594.75726
3	2	0.0	475.5343
3	2	1.0	509.10046
0	0	0.0	584.086
1	3	1.0	520.94604
2	0	0.0	321.91574
2	1	0.0	290.74066
0	0	0.0	567.5211
0	1	0.0	570.3925
2	1	1.0	303.85983
3	2	0.0	513.4212
2	2	0.0	355.85
1	3	1.0	463.18948
3	1	1.0	492.85608
1	3	1.0	447.1601
0	3	0.0	566.64124
1	3	1.0	475.48944
3	1	1.0	446.15524
1	3	1.0	434.88367
2	1	1.0	291.8247
1	2	1.0	449.6201
0	0	0.0	535.7737
1	2	1.0	452.0813
2	1	1.0	312.5083
1	2	1.0	426.36765
3	1	1.0	507.3648
2	1	1.0	295.16492
2	0	0.0	303.18164
2	1	0.0	302.86008
1	3	1.0	505.41553
0	0	0.0	568.7899
1	3	1.0	453.48795
1	3	1.0	452.9951
2	1	0.0	334.35858
2	3	1.0	316.5354
1	3	1.0	483.7565
0	1	0.0	518.39325
1	3	0.0	488.94824
3	1	1.0	489.11688
2	1	1.0	321.06516
1	2	1.0	465.38632
0	1	0.0	570.9344
3	2	1.0	512.1887
0	1	1.0	580.64514
0	0	0.0	595.7984
0	0	1.0	590.02515
1	2	1.0	484.62717
0	1	1.0	566.85406
1	1	1.0	459.64624
0	1	0.0	548.6683
2	2	1.0	312.1451
3	2	1.0	484.32092
2	0	1.0	264.62506
0	2	0.0	563.4033
3	1	1.0	542.3352
2	0	1.0	285.66226
3	1	0.0	567.35986
2	1	1.0	221.37447
1	2	1.0	456.19507
3	1	0.0	486.64856
1	3	1.0	448.88257
1	1	1.0	463.4267
0	0	0.0	556.3288
1	2	1.0	477.8714
2	1	1.0	290.5432
2	0	1.0	338.37372
2	3	1.0	262.09363
2	3	1.0	307.43124
0	0	1.0	596.28015
1	0	1.0	458.1938
0	2	0.0	577.29724
0	1	1.0	570.32684
2	1	1.0	270.73074
3	1	1.0	476.349
1	3	1.0	436.9473
3	0	1.0	474.00452
1	3	1.0	441.56393
0	0	0.0	590.91614
0	1	1.0	597.0953
1	3	1.0	408.8314
0	1	1.0	591.32904
1	3	1.0	457.8373
2	0	1.0	330.0886
3	0	1.0	427.26935
0	0	0.0	583.9955
3	2	1.0	466.6555
3	2	1.0	456.92917
3	0	1.0	494.54208
1	1	1.0	481.69196
3	1	1.0	552.2046
1	2	1.0	446.14996
1	3	0.0	440.6706
2	0	1.0	311.21347
2	1	1.0	314.90756
1	3	1.0	474.06744
3	0	1.0	446.34393
1	2	1.0	467.0313
0	1	1.0	602.3226
3	0	1.0	452.9498
3	3	1.0	564.9332
3	1	1.0	493.14926
1	1	1.0	484.8345
0	1	1.0	616.67145
0	1	1.0	550.42633
2	2	0.0	325.81583
1	2	1.0	453.11795
2	1	0.0	269.01666
3	2	1.0	518.69763
0	0	1.0	569.2442
1	1	1.0	442.2111
0	1	0.0	601.5376
3	1	1.0	427.85687
2	2	0.0	289.28253
0	2	1.0	571.4721
1	0	1.0	460.3083
2	0	1.0	303.78024
1	2	1.0	447.2263
3	1	1.0	468.2542
3	3	1.0	513.90045
3	1	1.0	487.65045
3	3	0.0	444.03415
2	1	1.0	337.86935
3	2	1.0	600.3775
2	0	0.0	264.6013
2	0	1.0	280.14932
0	0	0.0	631.8221
2	1	1.0	298.06888
3	2	1.0	462.36002
3	2	1.0	507.2647
1	3	1.0	442.4826
2	2	1.0	340.93628
1	3	1.0	479.17325
3	2	1.0	504.75424
1	2	1.0	505.03513
3	0	1.0	510.93848
0	1	0.0	598.318
1	2	1.0	439.37192
1	3	1.0	473.3292
0	0	0.0	575.20685
3	2	1.0	501.8186
1	2	1.0	465.91116
0	3	0.0	611.8008
0	1	0.0	540.80994
0	2	1.0	568.3755
0	1	0.0	590.163
0	1	0.0	601.3177
3	0	1.0	535.8152
2	0	1.0	326.2647
2	1	0.0	328.6954
3	1	1.0	459.23853
2	3	0.0	308.20126
2	2	1.0	333.11777
3	2	1.0	530.34753
3	2	1.0	512.549
1	3	1.0	446.62485
0	0	1.0	603.7609
0	0	1.0	608.8259
2	0	1.0	335.8882
3	2	1.0	568.0542
1	3	0.0	454.23193
3	1	1.0	608.38074
0	2	1.0	526.8134
2	1	1.0	230.11566
