personality,herbology,quidditch rank
2,1,479.2491
1,1,474.46503
2,1,426.08752
0,1,574.43335
0,1,507.47824
2,1,563.5258
0,1,485.01263
1,0,578.45905
2,1,600.4219
0,1,488.87213
1,0,510.24207
2,1,285.5372
1,0,333.10898
0,1,344.4016
2,0,496.18793
0,1,316.39584
0,0,292.55557
1,0,325.59204
1,1,571.6727
2,0,600.83435
3,1,496.58984
0,1,550.31476
1,1,220.31642
2,1,493.28455
2,0,554.3746
2,1,430.02313
3,1,561.7175
0,1,489.00522
1,1,519.7951
2,0,510.21915
0,0,582.60754
1,0,523.6947
0,1,322.1922
1,1,294.44742
0,0,564.4343
3,1,449.33615
0,1,447.83865
1,0,266.28864
1,0,623.9427
0,0,330.20383
3,1,447.98572
0,0,618.39703
0,0,266.34064
1,0,561.11395
3,1,564.1077
1,0,580.7427
1,0,340.54352
0,1,325.06863
0,0,258.59198
3,1,439.52444
2,1,457.63007
0,1,567.2144
2,1,421.87744
2,1,468.70905
2,1,471.9619
2,0,488.22382
1,1,337.0224
0,1,551.4724
2,0,509.7969
2,0,560.7118
1,0,448.17807
0,0,618.49854
1,0,554.04175
3,1,461.23917
0,1,295.82935
2,0,565.16864
0,0,598.4035
2,0,573.2903
3,0,484.23883
3,1,458.44727
3,1,571.7224
0,1,606.7559
2,1,520.10724
2,1,521.32684
0,0,543.08014
0,1,559.3605
3,1,440.43988
1,0,287.96637
0,0,545.0928
3,0,488.7942
2,1,297.03226
0,1,318.43402
1,0,250.37927
0,1,229.29016
1,1,579.23065
0,1,646.49927
2,0,324.52573
2,0,536.8201
3,0,467.3207
1,0,324.58926
2,1,438.94775
0,1,462.13474
2,1,566.843
2,0,501.50775
2,1,239.11285
2,0,453.00214
1,1,584.5267
2,1,455.02893
1,1,324.92865
0,1,463.02042
3,1,467.1976
0,1,465.0271
3,1,434.1701
3,1,474.16415
1,1,456.69904
0,0,589.38904
3,1,465.93765
3,1,453.81265
2,0,464.23557
1,0,594.7635
1,0,304.4024
1,0,607.3111
3,1,450.77243
0,1,276.5713
0,1,571.2008
0,1,524.55597
2,1,447.37656
0,0,382.15958
3,1,585.116
1,1,572.9329
2,1,455.88748
2,1,551.66284
0,1,294.90454
2,1,547.8666
0,1,270.57275
1,0,567.9033
2,1,246.23822
2,1,313.4555
2,0,301.5121
3,1,473.87918
2,1,531.9386
1,0,571.71704
1,0,319.153
0,1,307.3623
0,1,284.49487
0,0,266.99036
0,1,315.9033
1,1,425.1798
2,1,549.3742
1,1,320.9956
2,1,480.01782
2,0,587.14667
0,1,312.22867
0,1,249.39755
2,0,447.44495
2,1,486.9225
3,1,467.38254
1,0,584.3418
0,0,533.9412
0,0,317.9886
3,1,439.3837
0,0,593.49866
2,0,464.40985
0,0,575.4191
0,0,589.5682
2,1,576.6141
0,0,364.74323
2,0,511.98303
1,0,521.91364
1,0,366.09546
0,1,324.78918
1,0,563.1517
0,0,354.0681
0,0,572.3772
1,1,469.28946
0,0,589.33887
1,0,596.22235
1,1,336.30353
0,1,593.6453
1,1,572.0522
1,0,576.00415
1,1,316.68307
2,1,540.1634
0,0,496.56827
1,1,291.7168
1,0,595.4564
0,1,192.32904
1,1,530.4081
0,0,581.6434
0,1,254.04018
0,1,448.21954
3,1,452.1305
1,1,332.91327
1,1,307.5415
1,0,439.9513
2,1,547.0967
0,1,553.4671
0,1,630.97485
1,0,558.4245
1,1,566.42096
0,1,295.00546
0,1,478.0024
2,0,497.3122
2,1,440.02484
0,1,306.33508
0,1,473.66507
0,1,269.8629
3,1,437.12198
1,1,450.05078
0,1,272.50793
1,1,554.65656
1,1,578.5295
3,0,601.02136
3,1,470.81775
1,0,574.30725
0,1,371.23193
2,1,533.0116
2,0,429.15088
0,0,571.39044
2,1,435.4311
3,1,476.96533
2,1,482.9851
0,1,370.01364
1,0,586.1731
2,1,473.66663
2,1,426.85416
0,1,569.32794
1,0,588.16345
3,1,429.19305
0,1,568.16113
2,1,600.8887
3,0,572.6416
1,1,339.71167
0,1,462.4555
0,1,602.8604
1,1,277.756
0,0,613.9175
0,0,603.4147
0,0,359.42935
1,1,301.0496
3,1,428.56616
0,1,450.55695
2,1,489.25903
0,1,520.87427
0,1,488.12762
2,1,522.1004
3,1,486.63162
1,0,345.3192
0,1,602.9249
1,0,501.09146
3,1,475.92715
1,1,421.92365
2,1,507.23715
0,1,443.72635
0,0,330.502
2,0,308.061
1,1,482.14835
2,1,253.24489
2,1,449.3969
0,1,464.97708
0,1,538.57605
1,1,303.0172
1,0,564.496
1,0,329.4044
2,1,258.60233
0,0,280.62595
2,1,498.95642
2,1,359.5218
0,1,275.32278
2,1,512.3286
0,0,334.92914
2,1,477.68506
0,0,333.1175
0,0,469.86578
0,1,591.07684
2,1,489.45544
3,1,439.38272
0,1,557.2949
3,1,429.40778
2,0,513.1364
3,1,486.94974
3,1,443.40347
3,1,472.36438
2,1,577.06696
0,1,293.91547
0,0,543.3189
2,1,524.61426
2,1,431.29327
2,1,504.81177
3,1,444.82394
2,1,422.78827
0,0,537.97656
3,0,435.615
1,1,570.3212
0,1,577.71075
1,0,330.15158
2,1,579.3044
2,1,393.6128
0,1,234.25436
2,1,291.12134
2,0,539.0763
1,1,505.92334
1,1,586.0679
0,0,589.1085
0,0,564.086
2,1,460.4653
3,1,623.6168
1,1,573.73267
3,1,492.1881
1,0,600.2824
0,1,457.65796
1,1,285.47098
3,1,438.7775
2,0,563.272
3,1,463.56497
0,0,392.43912
3,1,505.94952
3,1,478.7899
3,1,485.98688
2,1,453.89917
1,0,592.5931
2,0,461.14197
0,1,433.66467
1,0,627.8529
1,0,578.25757
0,0,293.066
1,1,583.4733
0,1,272.4872
1,1,553.8003
2,1,580.1669
1,0,587.4819
1,1,477.25824
3,1,440.9639
1,1,453.3655
0,0,583.91205
1,1,295.67703
1,1,291.5125
0,1,536.0477
1,0,382.2329
3,1,461.013
2,1,474.9985
2,1,508.91605
3,1,419.92035
3,1,481.60114
3,1,439.2206
1,0,605.1178
1,1,495.7408
0,0,401.62006
1,0,568.2333
0,0,557.0583
0,1,332.51868
2,0,624.10724
0,0,595.1755
2,1,449.21567
2,1,403.64917
2,0,278.9293
2,1,450.90228
0,0,639.9559
1,0,555.3516
1,0,468.59653
3,1,457.30212
1,0,604.01013
0,0,258.7224
1,0,354.31183
3,1,479.72485
2,1,494.40347
0,1,583.56085
0,0,353.83984
1,1,285.63638
1,1,446.02863
2,1,496.37943
2,1,492.4298
2,1,570.60724
2,1,541.9633
1,1,528.4194
1,1,543.08093
3,0,293.15515
3,1,455.85
3,1,432.0806
3,1,493.4377
1,1,313.57434
2,1,463.47668
0,0,532.97723
2,1,436.40536
2,1,457.68964
0,0,606.3107
0,1,503.9219
3,1,478.01718
2,1,549.8351
0,0,380.6157
1,1,445.28717
2,1,477.07318
3,0,278.34055
1,0,548.37964
0,0,596.61755
0,0,594.8746
0,1,313.83612
2,0,551.10504
2,1,513.27716
1,1,297.85822
3,1,516.3548
0,1,550.48755
0,1,595.7615
0,1,283.16125
0,0,314.16403
1,1,382.17755
2,0,337.41092
0,0,278.1194
0,1,253.72556
1,0,238.03246
2,1,487.4407
1,1,263.98053
2,0,585.88617
1,0,273.3719
1,1,481.36108
1,0,592.6919
2,0,406.58777
0,0,572.3418
1,1,575.2814
3,1,408.1768
2,1,492.56805
2,1,423.61517
0,1,545.73755
3,1,298.33273
3,0,448.28445
1,1,565.8342
0,1,313.99094
0,1,265.662
1,0,653.78375
0,0,550.49976
2,1,471.672
3,1,445.72375
2,1,238.30911
1,1,432.15857
0,1,317.2437
0,1,279.27167
3,1,457.5835
2,1,433.40552
2,1,470.71356
1,0,300.9733
0,0,578.88885
1,1,307.17154
0,0,636.0292
0,0,295.22662
0,0,562.4432
2,1,354.92242
1,1,538.2379
0,0,287.29303
1,1,276.8875
3,1,427.66785
0,0,290.30807
1,0,600.431
1,1,338.33475
2,0,600.43396
2,1,502.15134
2,0,516.2417
3,1,436.67947
1,0,584.40894
0,0,601.202
0,1,289.0916
2,1,478.84796
3,1,467.15115
2,0,505.1069
0,1,594.3836
1,1,487.9212
1,1,574.2943
2,1,479.42892
0,1,532.8219
0,1,581.4302
1,0,327.50452
3,1,470.64188
2,1,544.9763
0,0,575.63873
1,0,568.9671
0,1,506.3677
1,0,270.1704
1,1,286.7541
2,1,365.50824
2,1,460.96973
3,1,468.83676
2,1,587.9467
2,0,560.7305
2,1,352.0573
3,1,478.38568
0,0,386.88977
2,1,464.58218
2,1,226.5928
2,1,472.3066
2,0,550.2903
0,1,275.03506
0,1,569.4551
3,1,502.61298
0,1,375.1468
2,0,258.67624
2,0,482.4709
1,1,327.4804
1,1,279.29507
1,0,344.36496
3,1,531.1925
1,0,590.3303
1,1,546.1655
2,1,457.277
1,0,290.80084
0,1,471.30283
1,1,506.9547
3,0,308.16714
2,1,435.65274
2,1,432.88174
0,0,556.49994
2,1,500.34225
2,0,595.35864
0,1,559.80945
1,0,625.3894
2,1,523.5917
3,1,501.99442
1,0,269.25177
1,0,354.4348
0,0,302.8873
1,0,326.29688
0,1,439.69177
0,1,361.37488
1,1,508.04913
2,1,447.15073
1,0,605.64685
1,1,563.5494
0,0,269.56287
0,1,557.91156
1,0,578.02423
2,1,450.51678
0,1,477.55612
2,0,618.92285
0,0,560.45807
1,1,305.88794
0,0,453.60123
1,1,572.1229
1,1,527.90924
3,1,458.57794
2,1,464.3101
2,1,502.4964
3,1,585.1586
2,1,259.48932
3,1,413.2805
0,0,278.3117
1,1,472.155
3,1,445.21625
1,0,446.43387
2,0,537.7377
0,1,476.0042
1,1,292.6426
0,0,585.5524
1,0,479.05383
2,1,554.52783
3,1,494.09363
1,0,517.2781
2,1,511.12808
3,1,454.86264
2,1,453.0255
2,0,556.3467
0,1,562.4621
0,1,551.6318
2,1,461.64008
1,1,252.3122
2,0,285.3146
2,1,464.52267
0,1,334.36172
2,1,474.30835
2,1,442.39246
2,1,445.1278
0,1,328.7903
0,1,476.5785
3,1,466.83786
1,0,580.7234
2,1,530.6654
1,1,579.51495
3,1,459.85214
0,1,582.92523
3,1,446.17816
1,1,453.8589
3,0,463.41998
0,1,570.6345
0,1,300.13925
0,1,494.32083
1,0,291.0141
2,1,428.30496
1,0,313.12778
2,1,515.43097
2,0,465.53244
2,0,312.27936
1,0,606.3379
1,0,618.8246
0,1,543.32996
1,1,553.4025
1,1,534.4235
3,1,452.3187
3,1,457.33148
3,1,461.5284
3,1,486.62015
3,1,452.44183
0,1,214.67204
2,1,482.44037
1,1,226.98283
0,0,586.9512
0,1,504.77505
2,0,569.08856
3,1,493.3927
1,1,481.7469
3,1,477.74188
3,1,433.5424
0,1,477.55035
2,0,546.38196
0,1,452.43262
0,1,284.46613
1,0,611.76117
2,1,459.1974
1,0,568.91046
0,0,281.9123
3,1,493.07776
1,1,532.1032
2,1,447.24313
2,0,510.06552
2,0,576.14856
0,0,563.0165
1,0,262.78882
1,0,515.4987
2,1,445.51785
2,0,366.33267
1,0,492.36755
0,0,569.33356
2,0,293.32562
2,1,560.64923
1,1,604.47394
3,1,452.6578
0,1,525.3511
2,0,489.4082
2,1,496.83405
2,1,517.64734
2,1,464.25098
2,1,581.31244
2,0,614.23444
2,0,467.99304
2,0,454.3761
0,0,571.3557
0,1,570.1291
2,0,466.63293
1,0,563.88776
1,1,276.48297
2,1,635.8294
0,1,567.5155
2,1,528.88776
2,1,325.0767
2,0,557.54095
1,1,262.16992
0,1,285.88156
1,0,551.88617
0,0,297.86893
3,1,449.33722
1,1,342.04117
1,1,437.12103
0,1,287.39117
2,1,530.18756
3,0,463.76
2,1,432.1521
2,1,467.84772
2,1,462.3314
2,0,460.8011
0,0,610.86414
2,1,481.222
3,1,423.58698
0,1,535.924
0,0,575.7134
1,1,499.90088
0,1,276.63354
0,0,341.6673
0,1,609.37836
2,1,419.63245
3,1,431.99963
1,1,618.8618
1,1,514.23267
0,1,551.4822
3,0,498.85995
3,1,467.19373
3,1,480.33533
0,1,264.38785
3,1,476.3236
0,1,491.15286
0,0,568.2958
3,1,436.372
1,0,377.12845
1,1,528.7225
1,1,313.87155
2,1,465.04324
0,0,269.26532
3,1,484.77524
1,0,571.5185
0,0,241.41612
2,1,271.90643
2,0,548.8284
1,1,551.1631
0,1,318.63873
3,1,546.1205
0,1,525.7383
2,0,579.0114
2,0,605.1556
1,0,609.15186
0,0,325.7734
2,0,257.81186
3,1,417.85526
1,1,562.374
3,1,448.02768
2,1,298.70407
1,1,589.9037
1,1,314.7075
1,1,276.1263
1,1,436.70834
3,0,495.91257
1,1,513.5879
0,1,441.38028
1,0,581.15295
1,1,252.69748
0,1,533.4425
2,1,581.14624
0,0,375.9121
2,1,431.96802
2,1,430.4097
2,1,269.00262
2,1,474.10706
1,0,523.0372
0,0,313.31314
3,1,446.6893
2,1,538.6908
3,1,420.3841
0,1,584.9312
0,0,583.84686
2,1,452.5704
2,1,468.26135
3,1,460.414
0,1,486.5447
2,1,253.82733
0,1,512.1602
1,1,572.88257
1,0,610.3136
1,0,607.87164
1,0,284.8139
2,1,476.4607
2,1,561.1905
0,0,243.03177
2,0,317.0912
0,1,307.4939
1,1,315.99646
3,1,478.55444
0,0,561.0697
2,0,547.0427
1,1,509.495
0,0,317.69308
0,1,564.6196
1,1,315.42184
0,0,586.90295
0,1,584.35266
0,0,283.39267
2,1,510.73514
1,1,442.56958
1,0,293.9914
2,1,560.30475
2,1,496.39523
1,0,573.8275
0,0,615.898
2,1,536.7495
1,1,499.33887
3,1,455.41064
0,1,576.0252
3,0,439.44882
1,0,609.5026
1,0,279.15176
2,1,575.1653
1,1,585.3812
3,1,425.64816
2,1,281.41022
0,1,269.36502
2,0,587.4194
1,0,299.217
3,1,445.7142
3,1,473.07318
0,1,248.18236
0,1,600.53735
2,1,322.7921
2,0,561.221
1,1,465.02032
2,1,411.90704
1,1,604.5692
1,0,289.74228
1,1,562.2382
1,1,566.8263
0,1,411.66193
2,0,317.06882
1,0,594.32275
2,1,512.82074
1,1,588.62933
1,0,580.5315
3,0,614.66547
0,1,628.7881
2,0,569.4909
1,1,497.00314
1,1,465.3357
3,1,433.88553
3,1,464.301
0,0,297.69135
0,1,522.9191
3,1,512.2574
3,1,467.32645
1,1,558.78235
0,0,568.26697
0,1,568.886
1,0,564.5491
2,1,565.8342
1,1,462.0732
1,0,560.9659
0,0,303.54816
0,1,438.85547
1,1,523.1414
2,1,543.5329
1,1,263.98865
1,0,563.77203
1,1,583.2366
1,0,347.90073
1,1,297.15536
0,1,554.213
3,0,440.9112
3,1,462.51978
3,1,443.6859
2,0,579.8318
1,0,353.9961
0,0,560.1823
1,1,589.06824
1,1,287.64798
1,1,583.54144
3,1,455.0161
2,1,445.91354
0,0,581.4012
0,0,607.0736
0,0,504.128
1,0,567.3998
1,0,328.01453
1,0,556.3438
2,0,275.675
1,0,596.6847
3,1,469.56177
1,1,515.813
3,1,473.66385
2,1,499.88693
1,1,243.59833
2,0,529.9634
0,1,584.0792
1,1,273.3241
3,1,474.3368
2,1,444.25433
1,1,305.7252
2,1,492.61877
1,0,509.8982
1,1,529.3422
2,1,447.3147
1,1,238.16843
0,0,544.53754
1,1,465.4138
1,0,343.74887
2,1,319.6145
1,1,617.1809
2,1,521.9593
3,1,478.08844
2,1,446.81146
2,0,464.90167
1,0,607.2247
0,0,482.1696
0,0,514.43835
2,1,521.43066
1,1,571.7663
0,1,265.02646
1,0,596.16
2,1,428.6349
1,1,256.34943
2,1,278.9055
0,0,287.97525
3,0,442.15967
0,0,368.7474
0,0,532.2943
3,1,473.24484
2,1,475.05737
0,1,583.734
2,0,553.23016
2,1,470.03696
1,0,296.07193
1,0,351.3305
0,1,251.09964
0,1,577.3435
2,1,244.729
3,1,475.56235
2,1,562.48145
2,1,583.7078
0,1,243.24629
2,1,546.84326
0,0,634.14954
0,1,255.30511
2,1,548.04034
2,1,462.98688
1,1,208.53052
3,1,322.76422
1,1,211.95581
0,0,253.91545
0,0,303.67215
0,0,588.79456
3,1,486.683
3,1,471.45276
2,1,472.92697
0,0,460.87506
2,1,438.46594
0,0,613.7649
0,0,602.52734
0,1,464.9395
3,1,470.17258
2,1,412.54993
3,1,469.28052
0,0,554.0069
0,1,490.62936
1,0,587.722
2,1,436.56174
0,0,290.88885
3,0,456.73453
1,0,570.6386
2,1,547.6912
2,1,545.86774
3,0,468.19424
2,0,510.36533
3,1,516.1974
1,1,602.2215
0,1,563.0762
2,1,520.5938
3,1,283.91165
1,1,468.78372
0,1,276.27002
1,1,444.8642
2,1,487.38446
0,0,566.2469
1,1,330.90347
1,0,609.79407
0,1,453.591
0,1,560.51624
2,1,460.96335
3,1,465.1356
2,1,626.3551
2,1,496.98138
1,1,599.4883
3,1,518.85767
1,0,292.82166
3,1,440.28653
2,0,325.75558
1,1,284.50754
0,1,317.54092
2,1,454.76257
2,1,436.4596
1,1,461.84622
2,0,629.6933
3,1,477.35434
2,1,557.0768
0,1,551.22833
3,1,483.14838
0,1,270.22696
2,0,470.8085
0,0,610.03204
0,1,498.0395
2,1,490.49152
1,1,295.26477
3,1,449.33395
1,1,496.42093
2,1,330.73804
0,0,257.0702
1,1,507.40427
2,1,548.191
0,0,477.39005
2,1,304.106
2,1,246.99976
1,1,614.33203
2,1,509.72137
2,1,539.591
0,0,613.32306
0,1,316.61456
0,1,350.29373
2,1,461.49966
0,0,305.01743
3,1,478.78036
0,1,498.4795
2,1,462.5026
2,0,579.44867
2,1,333.93112
1,0,452.45276
0,1,428.26303
1,0,600.8908
3,1,484.31253
2,1,565.4713
2,0,539.37134
2,0,527.53235
3,1,569.2014
1,0,566.6781
3,0,445.2763
2,1,327.9809
3,1,561.8774
2,0,335.71817
3,1,434.4821
1,0,551.7653
3,1,463.17606
2,1,265.02005
2,1,536.68176
1,1,332.2396
0,0,586.77124
2,0,551.523
0,1,319.15714
2,1,449.58588
0,0,637.489
2,0,576.37476
1,0,299.8849
1,0,592.05524
3,1,499.3553
0,0,307.7853
3,1,456.14566
2,1,586.241
2,1,276.81384
1,0,307.89975
2,1,520.4593
2,0,243.70024
1,0,287.88538
2,0,369.72006
1,1,499.02133
0,1,567.55786
1,1,256.86017
1,1,555.9154
2,0,609.7578
0,1,512.7635
2,1,427.12692
0,0,548.4108
0,0,571.20746
0,1,307.87323
1,0,264.95575
0,1,489.36813
0,1,461.91907
1,1,583.47076
2,0,579.9372
2,1,449.9679
0,1,575.2951
1,0,528.4159
1,0,257.9679
2,1,428.21747
0,1,524.9064
2,0,336.34824
0,1,555.58417
0,0,430.30917
0,1,610.3453
2,0,244.08865
2,1,580.1591
2,1,462.47214
3,1,493.32785
1,1,528.19824
2,1,611.2652
0,1,271.91882
2,0,471.56036
1,1,545.8523
2,1,311.42096
1,1,334.2497
0,0,614.6986
2,1,463.75333
2,1,473.8656
0,0,585.8981
2,1,540.31213
2,0,467.14307
2,1,614.3815
1,1,603.67395
1,1,307.78122
1,1,291.75778
2,1,431.68796
1,1,310.92767
0,1,268.3301
0,1,494.0175
3,1,494.81827
0,0,583.4825
0,0,610.9377
0,0,594.0383
2,1,385.16846
2,1,498.28183
2,1,422.4039
2,0,268.10364
2,1,323.46442
0,1,517.9524
0,0,574.37085
1,0,623.7012
2,1,226.75656
1,1,298.53827
2,1,463.70117
2,1,554.5756
2,0,342.8541
3,1,446.74112
1,0,599.37775
0,0,267.0246
0,1,536.15546
2,1,414.7962
0,1,329.61136
2,1,492.7308
0,0,553.12726
0,1,590.40125
1,0,591.6686
2,1,481.5741
0,0,518.58905
0,1,322.28015
0,1,522.1588
2,1,446.37628
1,0,500.69922
2,0,503.51392
3,1,420.9828
3,1,468.00714
1,0,601.0898
1,1,614.3329
1,0,591.8911
0,1,577.78766
1,1,512.48737
1,1,402.5706
3,1,465.09552
2,0,411.60434
1,1,544.39856
3,1,446.1082
2,0,328.31488
2,1,451.00238
0,1,468.40695
3,1,452.54242
2,1,460.09158
1,0,316.29437
2,1,493.6468
2,1,336.65152
1,0,541.34973
2,0,295.7599
2,1,451.62738
2,0,591.889
2,0,539.98737
2,1,520.15027
2,0,411.16898
2,1,430.56494
2,1,556.1322
2,1,441.16864
3,1,474.44162
2,1,474.99213
2,1,491.2344
2,1,437.98456
3,1,277.23773
3,1,476.6446
0,1,551.43243
0,1,535.9856
2,1,478.59897
0,1,552.6942
3,1,475.1424
2,1,426.21124
2,1,518.1796
1,1,271.18262
0,0,597.06006
3,1,463.81946
2,1,396.3445
1,1,424.92206
0,1,292.01733
3,1,468.02808
0,1,585.7768
1,0,540.6281
0,0,545.3946
3,1,464.4066
2,1,464.57053
2,0,567.82324
2,1,467.76468
1,0,591.6627
0,0,264.7234
3,1,292.13333
0,0,314.682
3,1,442.0946
2,1,445.64926
1,0,533.49133
3,1,430.44257
1,0,254.20755
1,0,296.2698
1,0,583.6207
2,1,538.6651
1,1,430.7874
0,0,532.47876
0,0,586.6292
0,1,290.79822
2,1,497.2017
2,1,491.81525
0,0,565.41504
3,1,454.4611
2,1,487.83154
3,1,442.9938
2,1,427.01123
2,1,605.6718
3,0,608.50146
3,1,503.0893
1,0,591.3941
2,1,464.03503
1,1,289.78235
2,1,506.79288
0,0,352.15146
0,0,318.76672
2,0,571.3787
2,1,466.04425
2,1,436.6171
2,0,303.3163
1,1,455.27075
1,1,486.78473
3,1,452.11563
1,1,460.7171
2,1,458.23572
2,1,436.23508
1,0,300.66245
1,0,329.48712
0,0,470.23154
2,1,487.63748
3,1,464.4571
0,0,339.9828
3,1,441.90436
1,0,584.7073
2,1,591.5813
0,0,598.4846
1,0,573.9651
3,1,475.78607
3,1,424.14783
3,0,437.15622
2,1,320.95807
2,1,552.2332
1,1,349.90942
2,1,452.82416
1,0,607.52216
0,0,581.51825
3,1,447.9039
3,1,479.0638
0,1,577.07513
2,0,307.82635
2,1,490.91403
2,1,567.8074
2,1,445.41733
0,0,609.9287
0,1,276.4308
2,1,452.09317
2,1,473.8855
2,0,614.1313
2,1,514.75543
3,1,475.8
2,0,274.81305
2,1,600.4415
0,0,349.2929
3,1,485.10077
2,0,342.23212
2,1,446.43634
3,1,497.20874
2,0,450.2143
1,1,599.42065
2,1,459.14096
1,0,521.5168
3,0,558.8258
1,1,443.80768
2,1,495.78244
2,1,451.58102
1,0,594.7156
2,1,485.6107
0,1,310.70053
3,1,416.30984
2,1,498.00003
0,1,547.4494
2,0,567.8076
2,1,447.04944
2,1,453.26855
1,1,459.42877
3,1,456.29166
0,0,522.2018
1,0,354.40674
2,1,451.6172
3,1,450.65448
2,1,458.3403
2,0,421.30273
1,1,498.8019
0,0,601.43884
2,1,522.0859
2,1,436.00958
2,1,506.17603
1,1,458.488
0,1,264.04312
1,1,314.41727
3,1,621.6623
2,1,482.0445
2,1,507.79456
0,1,553.54956
2,1,519.3941
2,1,496.671
3,1,457.50864
1,1,489.43518
0,1,535.4633
2,1,449.6829
3,1,476.33887
2,0,451.75424
3,1,468.12888
3,1,442.62793
0,1,465.61182
2,1,440.97348
3,0,486.39288
0,1,568.46954
0,0,263.97806
1,1,358.81808
2,1,574.4492
2,0,524.2916
0,1,488.59314
3,1,507.50272
0,0,577.63763
1,0,258.55423
3,1,421.18808
0,0,587.8938
0,0,316.88318
1,1,311.24457
0,0,575.9164
1,1,315.622
2,1,433.26465
3,1,462.39282
0,1,587.907
1,0,579.10706
2,1,549.64575
0,1,590.9576
1,1,587.6225
1,1,304.43396
1,1,208.96559
2,1,442.8976
1,1,338.84412
2,1,524.4988
0,0,306.76868
3,1,301.13492
1,0,301.36447
3,1,272.35983
0,1,636.5094
0,1,584.86237
0,1,345.41644
2,0,545.46674
2,1,388.35974
3,1,436.01605
3,1,477.44864
2,1,448.6064
2,1,459.65198
0,1,591.48663
2,1,557.3271
1,0,588.85516
0,0,537.9293
2,0,565.19336
2,1,475.4178
1,1,581.0101
3,1,426.84604
0,1,454.97308
3,1,501.20416
2,1,495.18433
1,0,331.87805
0,1,587.5309
3,1,419.99243
3,1,462.5723
1,1,574.34814
0,1,501.32373
1,1,595.9059
3,0,286.62247
1,0,245.38496
1,1,596.2162
1,1,547.7435
2,0,583.3579
3,1,559.9857
2,0,522.87854
3,1,466.88812
0,0,326.3347
2,0,584.6941
2,1,419.7037
2,1,326.28854
2,1,458.99042
3,1,422.7083
1,0,607.5031
2,0,577.9257
1,0,283.5016
1,0,522.65674
2,1,438.98782
1,1,428.62222
0,0,223.48663
2,0,330.76688
1,0,319.4568
2,0,497.5529
3,1,452.52625
1,0,610.887
2,1,454.4531
1,0,568.459
2,0,456.62772
0,1,304.0587
1,1,238.98247
3,1,463.60828
1,0,602.05615
1,1,453.26266
2,1,535.1959
1,0,325.8232
1,0,534.36633
2,1,281.9762
1,1,576.99774
1,1,472.94724
1,0,572.18207
1,0,570.9487
1,1,607.9657
3,1,470.622
3,1,446.28314
3,1,436.96762
2,1,425.15363
0,1,502.16214
1,1,529.45197
0,1,536.3468
0,0,605.52344
2,1,476.85263
0,0,580.6809
0,1,446.64902
1,1,538.90906
2,0,585.3615
2,1,432.548
0,1,594.7604
1,1,537.1356
0,0,548.4053
1,1,321.12344
3,1,436.03592
3,1,527.1439
2,1,467.14215
0,1,439.9073
2,1,441.67508
1,0,560.5945
3,0,539.1903
3,1,419.29034
3,0,354.23328
2,1,443.33072
3,1,450.84155
2,1,306.6684
1,0,603.43774
3,1,451.5522
1,0,560.34326
0,0,571.9281
3,1,495.90332
2,0,578.14185
0,0,575.4663
1,0,541.76825
2,0,532.9503
1,0,520.2742
2,0,262.2147
2,1,463.00665
2,1,506.6776
2,0,464.7502
3,1,470.22467
3,1,462.39294
1,0,275.67294
0,1,277.51126
1,0,293.01614
0,0,601.66504
1,1,422.9004
2,1,590.9922
1,1,581.73724
0,0,593.1479
1,0,606.96075
1,1,541.2271
1,0,546.8219
0,1,295.8431
0,1,334.72244
1,1,433.41196
1,0,356.36432
0,1,296.01813
2,1,502.6818
3,1,476.5854
3,1,455.42566
2,1,510.3641
2,1,444.36707
2,1,334.04315
2,1,613.5807
1,0,603.305
1,1,309.34094
2,1,558.4269
1,0,510.94427
3,1,469.5334
1,0,259.35898
1,0,562.03076
2,1,488.9901
1,0,440.4693
1,1,512.10205
0,0,323.87933
0,0,300.7816
2,1,496.6364
0,1,615.1394
1,1,323.523
1,0,308.851
2,0,458.00058
3,1,241.6804
2,1,473.14716
1,1,319.883
1,1,598.7068
0,0,576.7798
2,1,525.414
2,1,484.58398
2,0,576.00964
2,1,468.25195
0,1,330.7424
2,1,256.84097
1,0,544.4354
0,0,577.3637
0,1,605.25183
3,1,456.37122
0,1,521.20807
3,1,465.9094
0,0,568.8924
3,1,451.02072
0,0,580.9796
1,0,510.3157
2,1,520.38245
2,0,268.3848
0,1,322.2113
1,1,602.3788
0,0,339.8412
2,1,513.7946
1,0,572.87256
1,1,434.06317
2,0,455.04178
0,0,368.5542
2,1,467.12326
1,0,556.16736
3,1,480.2677
0,0,312.18344
1,1,292.8359
2,1,563.8793
1,0,275.4819
2,1,278.72983
1,1,517.48267
3,1,441.79993
0,1,464.14792
2,1,432.61014
0,0,290.24142
3,1,469.2203
3,1,463.23376
0,0,375.3076
1,1,442.00134
0,1,279.6804
2,0,467.1803
3,1,443.42404
0,1,281.3674
2,0,304.77585
0,0,587.55945
0,1,483.25793
